Nombre,Liga,Club,Posición,Puntos,Unnamed: 5,prueba_id,Titulo,Fecha,Categoria,Arma,Genero,Tipo
SANDOVAL DÍAZ MARÍA ANGÉLICA,BOGOTA,MOSQUETEROS,12.0,16.0,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
URIBE PINO MARIA CAMILA,ANTIOQUIA,TIZONA ANTIOQUIA,13.0,16.0,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,14.0,16.0,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
BARRIENTOS ROMERO SARA SOFÍA,ANTIOQUIA,FENCING,15.0,16.0,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ARISTIZABAL VALENCIA SOFIA,VALLE,PORTHOS CLUB VALLE,,,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,,,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MURIEL LÓPEZ CAROL STEFFANY,ANTIOQUIA,TIZONA ANTIOQUIA,,,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RIVERA CACUA NICOLE JULIETH,VALLE,PORTHOS CLUB VALLE,,,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANTAMARIA TRUJILLO MANUELA ISABEL,BOGOTA,ARES,,,,4419,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PACHECO CORTES JUAN SEBASTIAN,VALLE,PORTHOS CLUB VALLE,1.0,64.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PALACIOS MURILLO MARIO ALBERTO,VALLE,PORTHOS CLUB VALLE,2.0,52.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GUALTERO CRUZ SAMUEL,TOLIMA,SAS,3.0,40.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
RESTREPO MONSALVE WILBER ALONSO,VALLE,PORTHOS CLUB VALLE,3.0,40.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MORALES LINARES JONATHAN,VALLE,PORTHOS CLUB VALLE,5.0,28.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ANZOLA CONTRERAS SALOMÓN ALEJANDRO,BOGOTA,MOSQUETEROS,6.0,28.0,,4420,"Gran Campeonato Nacional M9, M11, M13, M15, Cadete, Juvenil, Sub 23 y Mayores",06-07-2025,MAYORES,SABLE,MASCULINO,INDIVIDUAL
